"Област","Община","Населено място","Училище","Код по НЕИСПУО","Бр. БЕЛ(ООП) З","Ср.усп. БЕЛ(ООП) З","Бр. Мат(ПП) З","Ср.усп. Мат(ПП) З","Бр. Ист(ПП) З","Ср.усп. Ист(ПП) З","Бр. ФА(ПП) З","Ср.усп. ФА(ПП) З","Бр. ГИ(ПП) З","Ср.усп. ГИ(ПП) З","Бр. ХООС(ПП) З","Ср.усп. ХООС(ПП) З","Бр. Фил(ПП) З","Ср.усп. Фил(ПП) З","Бр. БЗО(ПП) З","Ср.усп. БЗО(ПП) З","Бр. Инф(ПП) З","Ср.усп. Инф(ПП) З","Бр. ИТ(ПП) З","Ср.усп. ИТ(ПП) З","Бр. МУЗ(ПП) З","Ср.усп. МУЗ(ПП) З","Бр. ИИ(ПП) З","Ср.усп. ИИ(ПП) З","Бр. Пр(ПП) З","Ср.усп. Пр(ПП) З","Бр. АЕ(ПП) B1-З","Ср.усп. АЕ(ПП) B1-З","Бр. АЕ(ПП) B1.1-З","Ср.усп. АЕ(ПП) B1.1-З","Бр. АЕ(ПП) B2-З","Ср.усп. АЕ(ПП) B2-З","Бр. РЕ(ПП) B1-З","Ср.усп. РЕ(ПП) B1-З","Бр. РЕ(ПП) B1.1-З","Ср.усп. РЕ(ПП) B1.1-З","Бр. РЕ(ПП) B2-З","Ср.усп. РЕ(ПП) B2-З","Бр. НЕ(ПП) B1-З","Ср.усп. НЕ(ПП) B1-З","Бр. НЕ(ПП) B1.1-З","Ср.усп. НЕ(ПП) B1.1-З","Бр. НЕ(ПП) B2-З","Ср.усп. НЕ(ПП) B2-З","Бр. ИсЕ(ПП) B1-З","Ср.усп. ИсЕ(ПП) B1-З","Бр. ИсЕ(ПП) B1.1-З","Ср.усп. ИсЕ(ПП) B1.1-З","Бр. ИсЕ(ПП) B2-З","Ср.усп. ИсЕ(ПП) B2-З","Бр. ФЕ(ПП) B1-З","Ср.усп. ФЕ(ПП) B1-З","Бр. ФЕ(ПП) B1.1-З","Ср.усп. ФЕ(ПП) B1.1-З","Бр. ФЕ(ПП) B2-З","Ср.усп. ФЕ(ПП) B2-З","Бр. ИтЕ(ПП) B1-З","Ср.усп. ИтЕ(ПП) B1-З","Бр. ИтЕ(ПП) B1.1-З","Ср.усп. ИтЕ(ПП) B1.1-З","Бр. ИтЕ(ПП) B2-З","Ср.усп. ИтЕ(ПП) B2-З","Бр. ДИППК-п.р З","Ср.усп. ДИППК-п.р З","Бр. ДИППК-тест З","Ср.усп. ДИППК-тест З","Бр. ДИППК-Д.Пр З","Ср.усп. ДИППК-Д.Пр З","Бр. ДИППК-пр. З","Ср.усп. ДИППК-пр. З"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по икономика ""Професор доктор Димитър Табаков""","2000119","126","4.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","5.27","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по хотелиерство и туризъм ""Академик Неделчо Неделчев""","2000120","91","4.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","4.5","","","71","4.53","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Сливенска професионална гимназия по строителство и геодезия ""Арх. Георги Козаров""","2000122","16","3.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2.73","","","10","5.13","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по механотехника","2000123","28","2.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","","","20","4.02","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Аргира Жечкова""","2000125","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","4.28","","","","","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","2000126","149","5.02","12","5.16","","","","","22","4.63","2","5.61","","","19","4.74","7","5.3","7","4.97","","","","","","","","","","","74","5.32","","","","","","","","","","","6","4.07","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана гимназия с преподаване на западни езици ""Захарий Стоянов""","2000127","148","5.02","1","5.38","8","4.09","","","17","4.25","","","12","4.78","7","4.4","","","","","","","","","","","","","18","5.03","35","5.42","","","16","4.61","4","4.35","","","2","5.18","7","4.6","","","13","4.94","9","4.37","","","1","4.77","","","","","","","","","","","","","","","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Спортно училище ""Димитър Рохов""","2000128","36","3.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","33","5.25","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана хуманитарна гимназия ""Дамян Дамянов""","2000129","38","4.22","","","4","4.3","","","","","","","13","3.98","","","","","","","","","","","","","","","","","7","4.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","5.04","",""
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Национална художествена гимназия ""Димитър Добрович""","2902504","21","4.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","4.32","","","",""
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","Средно училище ""Неофит Рилски""","2000402","10","3.92","","","3","2.73","","","2","4.14","","","","","","","","","","","","","","","6","3.81","1","4.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","Средно училище ""Георги Алексиев Каравелов""","2000408","18","3.5","","","","","","","2","4.03","","","13","3.09","2","4.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","БАНИТЕ","С.БАНИТЕ","Средно училище ""Христо Ботев""","2100201","18","4.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","5.03","","","","","",""
"СМОЛЯН","БОРИНО","С.БОРИНО","Средно училище ""Никола Йонков Вапцаров""","2100301","18","4.53","5","4.82","","","","","7","3.82","","","","","","","3","5.14","","","","","","","","","","","","","2","4.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Средно училище ""Христо Ботев""","2100401","51","4.64","10","5.11","5","3.26","","","9","4.2","","","18","4.4","7","4.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Професионална гимназия по електротехника ""А. С. Попов""","2100402","11","3.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4.27","",""
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","Средно училище ""Димитър Благоев""","2101001","31","4.45","","","","","","","","","","","","","","","","","","","","","","","12","5.13","7","5.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","3.86","","","","","",""
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","СРЕДНО УЧИЛИЩЕ ""АНТИМ ""","2103232","52","4.99","","","","","","","","","","","17","4.86","","","","","","","","","","","","","16","5.2","","","6","5.34","","","","","","","","","3","4.67","","","","","","","","","","","","","","","","","","","","","10","4.05","","","","","",""
"СМОЛЯН","МАДАН","ГР.МАДАН","Средно училище ""Отец Паисий""","2100701","49","4.71","","","1","3.39","","","","","2","4.73","","","16","3.54","","","6","4.61","","","","","","","","","","","22","4.85","","","","","","","","","2","5.79","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","МАДАН","ГР.МАДАН","Професионална гимназия ""Васил Димитров""","2102145","24","3.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","4.27","","","8","4.8","",""
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","Средно училище "" Свети Свети Кирил и Методий""","2100501","18","4.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4.7","","","",""
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","Средно училище Свети свети Кирил и Методий","2100801","57","4.45","10","3.83","3","4.67","","","1","2","","","8","4.46","","","","","","","","","","","","","","","","","15","4.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","5.83","","","10","4.52","",""
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","Средно училище ""Христо Ботев""","2100802","19","4.4","","","","","","","","","","","","","","","","","","","","","","","7","4.04","11","5.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Св. Св. Кирил и Методий""","2100103","25","4.53","","","5","3.72","","","18","4.35","","","","","","","","","","","","","","","","","","","","","2","4.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Отец Паисий""","2100105","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по техника и технологии ""Христо Ботев""","2100111","29","3.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","4.02","","","23","4.27","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по икономика ""Карл Маркс""","2100113","46","4.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","4.66","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Смолянска професионална гимназия по туризъм и строителство ""Никола Й. Вапцаров""","2100115","16","3.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","4.74","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Профилирана природо-математическа гимназия ""Васил Левски""","2103321","74","5.1","22","4.65","","","","","12","4.95","","","","","1","3.46","4","5.62","2","5.18","","","","","","","","","","","35","4.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Езикова гимназия ""Иван Вазов""","2103331","72","4.87","3","4.52","8","3.88","","","","","","","6","4.61","4","3.68","","","3","4.56","","","","","","","","","14","5.24","34","4.92","","","","","","","","","","","1","3.99","","","1","3.92","","","","","","","","","","","","","","","","","","","","","",""
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия за приложни изкуства","2902506","11","4.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","4.59","","","",""
"СМОЛЯН","СМОЛЯН","С.ШИРОКА ЛЪКА","Национално училище за фолклорни изкуства ""Широка лъка""","2902202","14","4.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","5.4","","","",""
