"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"БУРГАС","ЦАРЕВО","ГР.АХТОПОЛ","Основно училище""Св.Св.Кирил и Методий""","201304","14","68.71","13","55.58"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","Средно училище ""Никола Йонков Вапцаров""","201305","57","79.79","56","61.83"
"ВАРНА","АВРЕН","С.АВРЕН","Основно училище ""Христо Ботев""","400079","2","56.5","2","36.5"
"ВАРНА","АВРЕН","С.ДЪБРАВИНО","Основно училище ""Свети Климент Охридски""","400081","7","34.86","7","30.79"
"ВАРНА","АВРЕН","С.ПРИСЕЛЦИ","Основно училище ""Д-р Петър Берон""","400083","14","73.29","14","55.43"
"ВАРНА","АВРЕН","С.СИНДЕЛ","Средно училище ""Св. Св. Кирил и Методий""","400084","4","39","4","33.25"
"ВАРНА","АВРЕН","С.ТРЪСТИКОВО","Основно училище ""Свети Свети Кирил и Методий""","400085","2","50.25","2","48.5"
"ВАРНА","АВРЕН","С.ЦАРЕВЦИ","Основно училище ""Д-р Петър Берон""","400086","2","32.5","2","45.25"
"ВАРНА","АКСАКОВО","ГР.АКСАКОВО","Средно училище ""Свети Климент Охридски""","400087","66","83.7","66","64.87"
"ВАРНА","АКСАКОВО","ГР.ИГНАТИЕВО","Средно училище ""Свети Свети Кирил и Методий""","400090","21","46.57","20","32.33"
"ВАРНА","АКСАКОВО","С.ВЪГЛЕН","Основно училище ""Христо Смирненски""","400089","13","51.96","13","37.96"
"ВАРНА","АКСАКОВО","С.ИЗВОРСКО","Основно училище ""Свети Климент Охридски""","400091","12","67.08","12","47.38"
"ВАРНА","АКСАКОВО","С.КИЧЕВО","Основно училище Свети Климент Охридски","400092","10","81.5","10","64.25"
"ВАРНА","АКСАКОВО","С.ЛЮБЕН КАРАВЕЛОВО","Обединено училище ""Иван Вазов""","400093","20","60.1","20","35.73"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Начално училище ""Отец Паисий""","400095","20","74.65","20","49.35"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Средно училище ""Св. св. Кирил и Методий""","400096","44","84.06","44","62.85"
"ВАРНА","БЕЛОСЛАВ","ГР.БЕЛОСЛАВ","Основно училище ""Свети Патриарх Евтимий""","400097","17","78.76","17","59.15"
"ВАРНА","БЕЛОСЛАВ","С.ЕЗЕРОВО","Основно училище ""Свети Свети Кирил и Методий""","400099","12","83.96","12","70.58"
"ВАРНА","БЯЛА","ГР.БЯЛА","Основно училище ""Отец Паисий""","400103","34","63.32","33","43.58"
"ВАРНА","ВАРНА","ГР.ВАРНА","Начално училище ""Васил Левски""","400001","77","83.64","76","70.05"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Антон Страшимиров""","400003","87","78.98","86","64.83"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Априлов""","400005","47","87.77","46","72.22"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Георги Сава Раковски""","400006","139","86.63","139","72.38"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Добри Чинтулов""","400007","132","84.28","132","66.69"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Захари Стоянов""","400008","140","88.39","137","74.83"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Иван Вазов""","400009","43","83.22","43","65.03"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Иван Рилски""","400010","18","57.78","17","57.88"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Йордан Йовков""","400011","75","86.7","74","77.28"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Константин Арабаджиев""","400012","38","74.29","38","57.53"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Капитан Петко войвода""","400015","21","75.81","21","63.02"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Отец Паисий""","400017","9","42.17","10","58.55"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Панайот Волов""","400018","64","77.29","64","64.12"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети Патриарх Евтимий""","400019","94","80.06","94","60.36"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Петко Рачов Славейков""","400020","140","91.16","138","80.42"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Свети свети Кирил и Методий""","400022","92","87.48","92","76.26"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стефан Караджа""","400023","61","85.29","61","74.47"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Стоян Михайловски""","400024","76","80.93","76","66.49"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Христо Ботев""","400026","48","85.59","46","65.02"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Цар Симеон І""","400028","100","86.53","99","67.76"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Черноризец Храбър""","400029","96","90.81","95","78.35"
"ВАРНА","ВАРНА","ГР.ВАРНА","Седмо средно училище ""Найден Геров""","400030","137","89.36","137","78.01"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище с езиково обучение ""Ал. С. Пушкин""","400031","118","86.44","118","71.33"
"ВАРНА","ВАРНА","ГР.ВАРНА","Основно училище ""Васил Друмев""","400032","86","84.13","86","70.62"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Гео Милев""","400034","134","86.57","134","70.43"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Елин Пелин""","400036","22","58.48","22","44.2"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Любен Каравелов""","400037","32","58.75","33","45.56"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Пейо Крачолов Яворов""","400039","56","86.46","54","71.69"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Свети Климент Охридски""","400040","136","89.42","134","75.9"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Аз съм българче""","400061","25","87.1","25","72.86"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Прогресивно образование 2-Варна""","400065","10","81.25","10","63.65"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""Малкият принц""","400075","6","89.08","6","75.17"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище ""МОНТЕСОРИ ВАРНА - ВЕРИТАС""","400120","3","97.17","3","86.33"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно основно училище Феникс 2020","400167","5","21","5","26.5"
"ВАРНА","ВАРНА","ГР.ВАРНА","Първо основно училище "" Св. княз Борис ""","403535","38","81.75","37","61.92"
"ВАРНА","ВАРНА","ГР.ВАРНА","III Oсновно училище ""Ангел Кънчев""","403536","176","89.88","175","72.69"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Димчо Дебелянов""","403537","82","81.75","82","65.13"
"ВАРНА","ВАРНА","ГР.ВАРНА","Средно училище ""Неофит Бозвели""","403538","58","78.26","57","62.95"
"ВАРНА","ВАРНА","ГР.ВАРНА","Второ основно училище ""Никола Йонков Вапцаров""","403543","146","86.01","146","68.74"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Мечтатели""","403558","24","88.42","24","78.31"
"ВАРНА","ВАРНА","ГР.ВАРНА","Частно средно училище ""Монтесори Варна"" ООД","403564","15","82.5","15","73.17"
"ВАРНА","ВАРНА","ГР.ВАРНА","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ДОБРИ ХРИСТОВ""","2902106","42","85.98","41","70.98"
"ВАРНА","ВАРНА","С.КАМЕНАР","Основно училище ""Добри Войников""","400014","20","20.88","20","31.55"
"ВАРНА","ВАРНА","С.КОНСТАНТИНОВО","Основно училище""Свети Климент Охридски ""","400100","6","78.08","6","52.42"
"ВАРНА","ВАРНА","С.ТОПОЛИ","Основно училище ""Христо Смирненски""","400027","24","84.6","24","68.94"
"ВАРНА","ВЕТРИНО","С.ВЕТРИНО","Средно училище ""Христо Ботев""","400108","26","63.33","26","47.77"
"ВАРНА","ВЪЛЧИ ДОЛ","ГР.ВЪЛЧИДОЛ","Средно училище ""Васил Левски""","400112","24","70.4","24","62.4"
"ВАРНА","ВЪЛЧИ ДОЛ","С.МИХАЛИЧ","Обединено училище ""Васил Левски""","400117","7","46.36","7","35.43"
"ВАРНА","ВЪЛЧИ ДОЛ","С.СТЕФАН КАРАДЖА","Основно училище""Климент Охридски""","400118","7","32.93","9","22.44"
"ВАРНА","ВЪЛЧИ ДОЛ","С.ЧЕРВЕНЦИ","Обединено училище ""Св.Иван Рилски""","400119","6","24.33","6","18.17"
"ВАРНА","ДЕВНЯ","ГР.ДЕВНЯ","Среднo училище ""Васил Левски""","400123","40","65.11","41","40.27"
"ВАРНА","ДОЛНИ ЧИФЛИК","ГР.ДОЛНИ ЧИФЛИК","Средно училище ""Васил Левски""","400126","63","64.31","63","46.22"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ВЕНЕЛИН","Основно училище ""Свети, Свети Кирил и Методий""","400128","5","37.7","5","41.8"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГОЛИЦА","Основно училище ""Свети Свети Кирил и Методий""","400129","4","68.75","4","70.63"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГОРЕН ЧИФЛИК","Основно училище ""Паисий Хилендарски""","400130","12","39.17","12","40.88"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ГРОЗДЬОВО","Основно училище ""Христо Смирненски""","400131","15","39.73","15","27.53"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.ПЧЕЛНИК","Основно училище ""Христо Ботев""","400133","7","44.14","7","42.5"
"ВАРНА","ДОЛНИ ЧИФЛИК","С.СТАРО ОРЯХОВО","Основно училище ""Св. св. Кирил и Методий""","400134","25","59.78","24","39.06"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Средно училище ""Свети Климент Охридски""","400136","32","62.77","32","61.7"
"ВАРНА","ДЪЛГОПОЛ","ГР.ДЪЛГОПОЛ","Начално училище ""Иван Вазов""","400137","31","56.63","31","43.16"
"ВАРНА","ДЪЛГОПОЛ","С.МЕДОВЕЦ","Средно училище ""Назъм Хикмет""","400142","10","50.05","10","45.25"
"ВАРНА","ДЪЛГОПОЛ","С.ПАРТИЗАНИ","Основно училище ""Христо Ботев""","400143","10","38.85","10","35.6"
"ВАРНА","ДЪЛГОПОЛ","С.ЦОНЕВО","Обединено училище ""Христо Ботев""","400145","18","29.44","17","24.62"
