"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Основно Училище ""Гео Милев""","1602803","13","23.38","13","36.62"
"ПЛОВДИВ","САДОВО","С.БОГДАНИЦА","Основно училище ""Княз Борис Първи""","1602806","15","18.53","14","27.25"
"ПЛОВДИВ","САДОВО","С.БОЛЯРЦИ","Основно училище ""Георги Сава Раковски ""","1602808","19","55.76","19","45.5"
"ПЛОВДИВ","САДОВО","С.КАРАДЖОВО","Основно училище ""Васил Левски""","1602807","12","56.21","11","68.32"
"ПЛОВДИВ","САДОВО","С.КАТУНИЦА","Основно училище ""Христо Ботев""","1602801","20","67.83","20","63.53"
"ПЛОВДИВ","САДОВО","С.ПОПОВИЦА","Основно училище "" Христо Ботев ""","1602805","20","54.8","20","42.25"
"ПЛОВДИВ","САДОВО","С.ЧЕШНЕГИРОВО","Основно училище ""Свети Свети Кирил и Методий""","1602804","6","49.08","6","53.17"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","18","67","18","63.86"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Начално училище ""Неделя Петкова""","1601320","63","80.99","63","74.41"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","13","38.54","13","45.96"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Основно училище ""Христо Смирненски""","1602905","28","76.27","28","78.79"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","43","86.55","43","78.27"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.ЙОАКИМ ГРУЕВО","Основно училище ""Христо Ботев""","1602901","14","41.96","14","46.89"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.КУРТОВО КОНАРЕ","Основно училище ""Св. Св. Кирил и Методий""","1602902","13","47.81","13","49.54"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.НОВО СЕЛО","Основно училище "" Христо Смирненски ""","1602903","8","39.69","9","52.89"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.ТРИВОДИЦИ","Основно училище ""Васил Левски""","1602906","13","36.62","14","46.82"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Средно училище ""Христо Ботев""","1603301","16","47.47","16","32.47"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Начално училище""Любен Каравелов""","1603302","21","85.64","21","80.21"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Основно училище ""Васил Левски""","1603704","9","75.78","9","74.5"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Основно училище "" Климент Охридски""","1603705","13","81.58","13","74.85"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Средно училище ""Христо Смирненски""","1603708","26","77.71","25","73.62"
"ПЛОВДИВ","ХИСАРЯ","С.КРАСНОВО","Обединено училище "" Христо Ботев ""","1603706","11","17.27","9","25.44"
"ПЛОВДИВ","ХИСАРЯ","С.ПАНИЧЕРИ","Основно училище "" Христо Ботев ""","1603703","4","41.25","4","49.5"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Средно училище ""Свети Свети Кирил и Методий""","1701101","26","56.77","26","54.35"
"РАЗГРАД","ЗАВЕТ","С.БРЕСТОВЕНЕ","Основно училище ""Христо Ботев""","1701104","15","65.47","15","61.67"
"РАЗГРАД","ЗАВЕТ","С.ВЕСЕЛЕЦ","Основно училище ""Христо Ботев""","1701106","7","71.93","7","73"
"РАЗГРАД","ЗАВЕТ","С.ОСТРОВО","ОУ ""Христо Ботев""","1701105","3","74.17","3","83"
"РАЗГРАД","ЗАВЕТ","С.СУШЕВО","Основно училише ""Васил Левски""","1701108","4","54.63","4","54.25"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Основно училище ""Васил Априлов""","1701402","79","64.9","79","60.15"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"",ГРАД ИСПЕРИХ","1701403","28","56.07","28","57.54"
"РАЗГРАД","ИСПЕРИХ","С.ВАЗОВО","Основно училище ""Никола Йонков Вапцаров""","1701408","5","54.9","5","55.8"
"РАЗГРАД","ИСПЕРИХ","С.КИТАНЧЕВО","Основно училище ""Христо Ботев""","1701411","7","42.71","7","55.79"
"РАЗГРАД","ИСПЕРИХ","С.ЛУДОГОРЦИ","Основно училище ""Христо Ботев""","1701412","11","48.77","11","52.73"
"РАЗГРАД","ИСПЕРИХ","С.ПОДАЙВА","Основно училище ""Отец Паисий""","1701413","19","53.16","18","58.83"
"РАЗГРАД","ИСПЕРИХ","С.ТОДОРОВО","Основно училище "" Васил Левски ""","1701416","8","56.56","8","71"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","50","72.38","50","62.55"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Основно училище ""Христо Смирненски""","1701604","11","33.91","11","39.45"
"РАЗГРАД","КУБРАТ","С.БЕЛОВЕЦ","Основно училище ""Васил Левски""","1701606","12","30.83","12","35.5"
"РАЗГРАД","КУБРАТ","С.СЕВАР","Основно училище ""Никола Йонков Вапцаров""","1701607","6","61.08","6","66.17"
"РАЗГРАД","КУБРАТ","С.СЕСЛАВ","Основно училище ""Свети Свети Кирил и Методий""","1701612","9","26.06","9","27.17"
"РАЗГРАД","КУБРАТ","С.ЮПЕР","Основно училище ""Свети Климент""","1701608","3","49.17","3","48.83"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","Начално училище""Васил Левски""","1701711","34","78.96","35","73.6"
"РАЗГРАД","ЛОЗНИЦА","С.ГОРОЦВЕТ","Основно училище ""Христо Ботев""","1701709","11","51.18","11","43.05"
"РАЗГРАД","ЛОЗНИЦА","С.СЕЙДОЛ","Основно училище Виделина","1701703","5","59.2","5","59.6"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище Никола Йонков Вапцаров","1702611","59","71.21","58","60.79"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Средно училище ""Христо Ботев""","1702612","20","77.85","20","71.03"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Васил Левски""","1702613","84","86.46","84","87.95"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Никола Икономов""","1702614","77","79.39","76","81.55"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Иван Сергеевич Тургенев""","1702615","44","76.67","44","66.92"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище""Отец Паисий""","1702616","22","63.66","22","59.66"
"РАЗГРАД","РАЗГРАД","С.ДЯНКОВО","Основно училище ""Отец Паисий""","1702621","8","62.19","8","60.56"
"РАЗГРАД","РАЗГРАД","С.ОСЕНЕЦ","Основно училище ""Д-р Петър Берон""","1702618","5","66.5","5","62.8"
"РАЗГРАД","РАЗГРАД","С.РАКОВСКИ","Основно училище ""Георги Сава Раковски""","1702620","16","44.81","16","60.38"
"РАЗГРАД","РАЗГРАД","С.СТРАЖЕЦ","Основно училище ""Елин Пелин""","1702625","8","47.44","8","42.13"
"РАЗГРАД","РАЗГРАД","С.ЯСЕНОВЕЦ","Основно училище ""Свети Свети Кирил и Методий""","1702622","22","30.61","22","45.64"
"РАЗГРАД","САМУИЛ","С.ВЛАДИМИРОВЦИ","Основно училище ""Христо Ботев""","1702903","9","57.06","9","61.89"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","12","66.67","12","68.54"
"РАЗГРАД","САМУИЛ","С.ХЪРСОВО","Основно училище ""Свети Паисий Хилендарски""","1702902","8","52.69","8","44.63"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","17","68.06","17","60.18"
"РАЗГРАД","ЦАР КАЛОЯН","С.ЕЗЕРЧЕ","Основно училище ""Свети Паисий Хилендарски""","1703602","7","44.21","7","62.79"
"РУСЕ","БОРОВО","ГР.БОРОВО","Основно училище ""Свети Климент Охридски""","1801001","10","57.25","10","59.05"
"РУСЕ","БОРОВО","С.ОБРЕТЕНИК","Основно училище ""Петко Рачев Славейков""","1801004","11","55.14","11","64.18"
"РУСЕ","БЯЛА","ГР.БЯЛА","Начално училище ""Свети Свети Кирил и Методий""","1802001","20","84.23","20","84.65"
"РУСЕ","БЯЛА","ГР.БЯЛА","Начално училище ""Петко Рачев Славейков""","1802002","20","67.9","20","71.78"
"РУСЕ","БЯЛА","С.КОПРИВЕЦ","Основно училище ""Неофит Рилски""","1802008","14","28.75","14","33.21"
"РУСЕ","БЯЛА","С.ПОЛСКО КОСОВО","Основно училище ""Свети свети Кирил и Методий""","1802009","6","45.5","6","65.58"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","29","41.05","28","52"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","20","44.48","20","41.5"
"РУСЕ","ВЕТОВО","ГР.СЕНОВО","Основно училище ""Свети свети Кирил и Методий""","1803002","7","57.43","7","46.21"
"РУСЕ","ВЕТОВО","С.СМИРНЕНСКИ","Основно училище ""Петко Рачов Славейков""","1803008","6","64","6","65"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","28","62.23","28","66.36"
"РУСЕ","ДВЕ МОГИЛИ","С.БАНИСКА","Основно училище ""Христо Ботев""","1804004","4","47.5","3","57.67"
"РУСЕ","ИВАНОВО","С.ИВАНОВО","Основно училище "" Никола Йонков Вапцаров ""","1805001","4","35.38","4","31.63"
"РУСЕ","ИВАНОВО","С.СВАЛЕНИК","ОСНОВНО УЧИЛИЩЕ "" СВЕТИ КЛИМЕНТ ОХРИДСКИ ""","1805006","1","35","1","27"
"РУСЕ","ИВАНОВО","С.ТРЪСТЕНИК","Основно училище""Васил Левски""","1805004","3","64","3","66.67"
"РУСЕ","ИВАНОВО","С.ЩРЪКЛЕВО","Основно училище ""Христо Ботев""","1805005","12","69.96","12","63.29"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Отец Паисий""","1806101","98","85.57","97","80.82"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Любен Каравелов""","1806102","70","85.91","70","84.21"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Ангел Кънчев""","1806103","40","73.84","40","70.39"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище "" Братя Миладинови""","1806104","26","50.48","26","47.21"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Иван Вазов""","1806106","68","85.04","67","83.19"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Алеко Константинов""","1806108","16","34.16","16","53.13"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Тома Кърджиев""","1806109","43","74.67","43","73.43"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Никола Обретенов""","1806110","39","75.17","39","71.26"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Васил Априлов""","1806111","40","67.18","40","57.08"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Христо Смирненски""","1806112","14","52.57","13","49.96"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","96","84.98","96","79.05"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","73","85.39","73","77.91"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Олимпи Панов""","1806205","37","72.74","38","66.21"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","42","78.35","42","74.06"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","74","82.82","74","77.78"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","41","82.96","41","76.29"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","145","78.98","145","72.43"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","8","89.06","8","97.25"
"РУСЕ","РУСЕ","ГР.РУСЕ","Частно Начално Училище ""Вяра Надежда Любов"" ООД","1806216","8","89.13","8","92.81"
