Област;Община;Населено място;Код;Училище;Явили се БЕЛ;Ср. успех в точки БЕЛ;Явили се MAT;Ср. успех в точки MAT
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500101;I ОУ Христо Ботев;66;56.48;66;39.09
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500102;ІІ ОУ Н.Й.ВАПЦАРОВ;5;7.00;3;7.33
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500103;ІІІ ОУ П. Р. Славейков;30;35.48;30;30.05
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500104;IVОУ Ив.Вазов;35;35.31;35;37.49
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ВАРДУН;2500109;ОУ Христо Ботев;14;20.25;14;43.43
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ГОЛЯМО НОВО;2500110;ОУ Г. С. Раковски;12;15.75;11;19.09
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ДРАГАНОВЕЦ;2500111;ОУ Св.Св.Кирил и Методий -;6;23.58;6;14.04
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ДРАЛФА;2500112;ОУ Св. Св. Кирил и Методий;14;26.79;13;27.62
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ЛИЛЯК;2500114;ОУ Хр.Ботев;12;8.63;11;29.27
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.МАКАРИОПОЛСКО;2500115;ОУ Христо Ботев;6;45.83;7;34.50
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.НАДАРЕВО;2500116;ОУ Паисий Хилендарски;8;56.94;8;37.59
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ПОДГОРИЦА;2500118;ОУ Отец Паисий;6;19.50;6;30.00
ТЪРГОВИЩЕ;АНТОНОВО;ГР.АНТОНОВО;2500201;СУ Антоново;16;41.19;16;36.98
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500203;СУ Н. Симов;14;21.25;15;34.90
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500204;I СУ Свети Седмочисленици;104;59.69;104;36.90
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2500703;СУУУС Свети Иван Рилски;2;7.00;2;26.00
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;2501694;IIСУ Проф. Н. Маринов;104;53.66;104;39.29
ТЪРГОВИЩЕ;АНТОНОВО;С.СТЕВРЕК;2510102;ОУ Н.Й.Вапцаров;5;35.50;5;40.60
ТЪРГОВИЩЕ;АНТОНОВО;С.ТРЕСКАВЕЦ;2510104;ОУ Н.Й.Вапцаров;3;49.00;3;48.17
ТЪРГОВИЩЕ;ОМУРТАГ;С.БЕЛОМОРЦИ;2520101;ОУ Г.Бенковски;9;28.94;9;19.22
ТЪРГОВИЩЕ;ОМУРТАГ;С.ВРАНИ КОН;2520102;ОУ Врани кон;14;33.79;14;36.50
ТЪРГОВИЩЕ;ОМУРТАГ;С.ЗЕЛЕНА МОРАВА;2520104;ОУ Христо Ботев;11;28.09;12;28.92
ТЪРГОВИЩЕ;ОМУРТАГ;С.КАМБУРОВО;2520105;ОУ Христо Ботев;14;43.82;15;38.02
ТЪРГОВИЩЕ;ОМУРТАГ;С.ПЛЪСТИНА;2520107;ОУ Д-р Петър Берон;18;49.69;18;47.08
ТЪРГОВИЩЕ;ОМУРТАГ;ГР.ОМУРТАГ;2520501;ОУ Акад. Даки Йорданов;73;42.92;72;40.50
ТЪРГОВИЩЕ;ОПАКА;С.ГОЛЯМО ГРАДИЩЕ;2530102;ОУ А.Константинов;3;37.33;3;18.75
ТЪРГОВИЩЕ;ОПАКА;С.КРЕПЧА;2530104;ОУ В.Левски -с.Крепча;9;40.78;9;33.03
ТЪРГОВИЩЕ;ОПАКА;ГР.ОПАКА;2530201;СУ Васил Левски;21;37.38;21;24.46
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;2540101;ОУ Никола Вапцаров;52;44.44;52;32.09
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;2540102;ОУ Св.Кл.Охридски;40;49.85;41;36.11
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;2540103;ОУ Л.Каравелов;50;61.77;50;38.26
ТЪРГОВИЩЕ;ПОПОВО;С.ВОДИЦА;2540105;Основно училище Отец Паисий;7;25.57;7;17.79
ТЪРГОВИЩЕ;ПОПОВО;С.ЗАРАЕВО;2540107;ОУ Св.св.Кирил и Методий;8;52.88;8;25.78
ТЪРГОВИЩЕ;ПОПОВО;С.ЛОМЦИ;2540109;ОУ Христо Ботев;8;36.88;8;22.63
ТЪРГОВИЩЕ;ПОПОВО;С.САДИНА;2540110;ОУ Христо Ботев с.Садина;1;63.50;1;37.25
ТЪРГОВИЩЕ;ПОПОВО;С.СВЕТЛЕН;2540111;ОУ Антон Страшимиров;13;28.58;12;19.69
ТЪРГОВИЩЕ;ПОПОВО;С.СЛАВЯНОВО;2540112;ОУ В. Левски;6;18.75;6;14.50
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601004;ОУ Любен Каравелов;37;58.99;37;36.47
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601005;ОУ Св.Св.Кирил и Методий;26;40.71;26;26.27
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601006;ОУ Шандор Петьофи;44;46.15;44;24.63
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601008;ОУ Св.Кл.Охридски;96;72.59;96;57.60
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601009;ОУ Н. Й. Вапцаров;37;17.65;37;21.82
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601010;ОУ Свети Иван Рилски;128;63.57;128;45.54
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601011;ОУ Хр.Смирненски;121;60.88;121;40.53
ХАСКОВО;ХАСКОВО;С.ДИНЕВО;2601015;ОУ ХР.БОТЕВ;6;11.50;6;15.58
ХАСКОВО;ХАСКОВО;С.УЗУНДЖОВО;2601017;ОУ Любен Каравелов;35;15.39;36;16.38
ХАСКОВО;ХАСКОВО;С.ДОЛНО ГОЛЕМАНЦИ;2601019;ОУ Христо Ботев;7;25.71;6;17.25
ХАСКОВО;ХАСКОВО;С.ВОЙВОДОВО;2601020;ОУ Христо Ботев;9;38.33;10;25.50
ХАСКОВО;ХАСКОВО;С.КОНУШ;2601021;ОУ Св.св.Кирил и Методий;15;39.47;15;22.28
ХАСКОВО;ХАСКОВО;С.КНИЖОВНИК;2601022;ОУ Васил Левски;12;9.50;12;10.17
ХАСКОВО;ХАСКОВО;С.МАЛЕВО;2601024;ОУ Св. св. Кирил и Методий;14;43.04;14;28.21
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601025;СУ В. Левски;72;48.33;72;29.81
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601026;СУ Св.П.Хилендарски;73;52.90;73;30.02
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601027;СУ СТЕФАН КАРАДЖА;21;15.36;22;13.50
ХАСКОВО;ХАСКОВО;ГР.ХАСКОВО;2601029;ПМГ Акад. Боян Петканчин;28;81.86;28;80.71
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602002;ОУ П.К.Яворов;25;21.58;26;16.88
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602003;ОУ Св.Св.Кирил и Методий;14;24.39;14;17.11
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602004;ОУ Ал. Константинов;75;54.23;75;31.70
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602006;ОУ П.СЛАВЕЙКОВ;91;47.80;90;30.73
ХАСКОВО;ДИМИТРОВГРАД;С.КРЕПОСТ;2602008;ОУ ХРИСТО БОТЕВ;16;24.09;16;14.73
ХАСКОВО;ДИМИТРОВГРАД;ГР.МЕРИЧЛЕРИ;2602011;ОУ Д. Н. Матевски;20;12.53;20;19.55
ХАСКОВО;ДИМИТРОВГРАД;С.РАДИЕВО;2602014;ОУ Христо Смирненски;15;20.23;15;14.73
ХАСКОВО;ДИМИТРОВГРАД;С.ЯБЪЛКОВО;2602016;ОУ Васил Левски;16;34.59;16;23.80
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602017;СУ Васил Левски;14;22.75;14;12.63
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602018;СУ Любен Каравелов;54;48.12;54;28.54
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;2602019;ПМГ Иван Вазов;26;75.35;26;70.53
ХАСКОВО;ХАРМАНЛИ;С.БИСЕР;2603003;ОУ Христо Ботев;5;37.30;5;40.60
ХАСКОВО;ХАРМАНЛИ;С.СЛАВЯНОВО;2603004;ОУ Иван Вазов;15;36.63;14;35.89
ХАСКОВО;ХАРМАНЛИ;С.ИВАНОВО;2603005;ОУ Св.Св.Кирил и Методий;18;16.86;15;34.18
ХАСКОВО;ХАРМАНЛИ;С.БЪЛГАРИН;2603006;ОУ Христо Ботев;14;35.46;13;32.04
ХАСКОВО;ХАРМАНЛИ;ГР.ХАРМАНЛИ;2603007;ОУ Иван Вазов;53;46.92;50;36.77
ХАСКОВО;ХАРМАНЛИ;ГР.ХАРМАНЛИ;2603008;СУ Неофит Рилски;82;33.38;80;27.61
ХАСКОВО;СИМЕОНОВГРАД;ГР.СИМЕОНОВГРАД;2604003;ОУ Иван Вазов;20;25.53;20;15.95
ХАСКОВО;СИМЕОНОВГРАД;ГР.СИМЕОНОВГРАД;2604004;СУ СВ. КЛИМЕНТ ОХРИДСКИ;42;24.04;43;17.81
ХАСКОВО;СВИЛЕНГРАД;ГР.СВИЛЕНГРАД;2605002;І ОУ Иван Вазов;85;53.57;85;39.25
ХАСКОВО;СВИЛЕНГРАД;ГР.СВИЛЕНГРАД;2605003;ОУ Любен Каравелов;28;22.38;28;30.18
ХАСКОВО;СВИЛЕНГРАД;С.ЛЕВКА;2605005;ОУ Хр. Ботев;13;36.73;13;21.77
ХАСКОВО;СВИЛЕНГРАД;ГР.СВИЛЕНГРАД;2605008;СУ Д-р П. Берон;73;47.16;73;26.10
ХАСКОВО;ЛЮБИМЕЦ;С.МАЛКО ГРАДИЩЕ;2606004;ОУ Св. св. Кирил и Методий;7;26.71;8;41.50
ХАСКОВО;ЛЮБИМЕЦ;ГР.ЛЮБИМЕЦ;2606005;СУ Желязко Терпешев;71;39.72;71;23.28
ХАСКОВО;МИНЕРАЛНИ БАНИ;С.МИНЕРАЛНИ БАНИ;2607001;СУ Проф. д-р Асен Златаров;11;39.55;11;20.82
ХАСКОВО;МИНЕРАЛНИ БАНИ;С.КАРАМАНЦИ;2607002;СУ ХРИСТО БОТЕВ;22;36.84;22;19.55
ХАСКОВО;МАДЖАРОВО;ГР.МАДЖАРОВО;2608001;СУ Д.Маджаров;13;29.92;15;19.60
ХАСКОВО;СТАМБОЛОВО;С.ЖЪЛТИ БРЯГ;2609002;ОУ Св. св. Кирил и Методий;13;26.96;13;23.79
ХАСКОВО;СТАМБОЛОВО;С.ДОЛНО БОТЕВО;2609003;ОУ Христо Ботев;8;23.94;8;19.94
ХАСКОВО;СТАМБОЛОВО;С.СИЛЕН;2609005;ОУ Хр. Ботев;9;24.83;10;23.03
ХАСКОВО;СТАМБОЛОВО;С.СТАМБОЛОВО;2609006;СУ Св. Кл. Охридски;20;40.15;20;23.41
ХАСКОВО;ИВАЙЛОВГРАД;С.СВИРАЧИ;2610001;ОУ Св.св.Кирил и Методий;4;48.63;4;40.50
ХАСКОВО;ИВАЙЛОВГРАД;С.ЖЕЛЕЗИНО;2610002;ОУ Св. св. Кирил и Методий;5;42.00;5;41.00
ХАСКОВО;ИВАЙЛОВГРАД;С.БЕЛОПОЛЦИ;2610004;ОУ Свети Свети Кирил и Методи;9;17.00;9;29.97
ХАСКОВО;ИВАЙЛОВГРАД;ГР.ИВАЙЛОВГРАД;2610005;СУ Христо Ботев;36;48.00;36;24.58
ХАСКОВО;ТОПОЛОВГРАД;С.ХЛЯБОВО;2611005;ОУ Христо Ботев;8;31.75;8;45.06
ХАСКОВО;ТОПОЛОВГРАД;С.СИНАПОВО;2611007;ОУ Христо Ботев;5;54.30;5;43.80
ХАСКОВО;ТОПОЛОВГРАД;С.УСТРЕМ;2611008;ОУ Иван Вазов;10;36.45;10;32.00
ХАСКОВО;ТОПОЛОВГРАД;ГР.ТОПОЛОВГРАД;2611018;СУ Д-р Петър Берон;50;36.34;49;26.65
ШУМЕН;ХИТРИНО;С.ЖИВКОВО;2700014;ОУ П. Волов;5;38.80;5;31.30
ШУМЕН;НОВИ ПАЗАР;С.МИРОВЦИ;2700036;ОУ Васил Левски;4;19.00;4;10.75
ШУМЕН;ВЕНЕЦ;С.ИЗГРЕВ;2700041;ОУ Петко Рачев Славейков;1;6.00;1;23.00
ШУМЕН;НОВИ ПАЗАР;ГР.НОВИ ПАЗАР;2700047;СУ Васил Левски;42;48.52;42;24.28
ШУМЕН;НОВИ ПАЗАР;С.СТОЯН МИХАЙЛОВСКИ;2700048;ОУ Св. Климент Охридски;9;25.33;9;16.31
ШУМЕН;НОВИ ПАЗАР;С.ПАМУКЧИИ;2700060;ОУ Христо Ботев;9;18.78;9;28.81
ШУМЕН;ВЪРБИЦА;С.БЯЛА РЕКА;2700061;ОбУ Св.св.Кирил и Методий;26;28.38;26;15.58
ШУМЕН;ВЪРБИЦА;ГР.ВЪРБИЦА;2700062;СУ Св. Паисий Хилендарски;45;28.74;44;14.90
ШУМЕН;КАСПИЧАН;ГР.КАСПИЧАН;2700067;СУ Панайот Волов;24;40.90;24;26.86
ШУМЕН;КАСПИЧАН;С.КАСПИЧАН;2700068;ОбУ Христо Ботев;15;24.60;15;30.00
ШУМЕН;ВЕНЕЦ;С.ВЕНЕЦ;2700069;СУ Н. Й. Вапцаров;18;26.14;18;28.39
ШУМЕН;НОВИ ПАЗАР;ГР.НОВИ ПАЗАР;2700071;СУ Хан Исперих;39;34.69;39;22.20
ШУМЕН;ВЪРБИЦА;С.ЧЕРНООКОВО;2700073;ОУ Гео Милев;9;42.56;9;51.08
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700076;СУ Панайот Волов;50;52.36;51;28.45
ШУМЕН;КАСПИЧАН;ГР.ПЛИСКА;2700078;ОбУ Св. Паисий Хилендарски;9;13.11;8;13.13
ШУМЕН;НИКОЛА КОЗЛЕВО;С.ПЕТ МОГИЛИ;2700080;ОУ Св. Климент Охридски;16;13.81;15;33.20
ШУМЕН;ШУМЕН;С.ГРАДИЩЕ;2700087;ОУ Васил Левски;9;29.72;9;41.19
ШУМЕН;ХИТРИНО;С.ХИТРИНО;2700088;СУ Д-р Петър Берон;22;26.32;22;23.35
ШУМЕН;ВЕЛИКИ ПРЕСЛАВ;ГР.ВЕЛИКИ ПРЕСЛАВ;2700103;СУ Черноризец Храбър;17;26.71;18;16.35
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700104;ІХ ОУ Панайот Волов;28;42.68;28;24.18
ШУМЕН;СМЯДОВО;С.ЯНКОВО;2700105;ОУ Христо Ботев;1;17.00;1;32.00
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700114;ІІ ОУ Д-р Петър Берон;69;52.02;68;33.82
ШУМЕН;ШУМЕН;С.МАДАРА;2700144;ОУ Панайот Волов;7;20.57;9;38.67
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700146;III ОУ Димитър Благоев;119;58.14;119;32.19
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700147;СУ Трайко Симеонов;18;13.50;17;11.65
ШУМЕН;СМЯДОВО;С.РИШ;2700155;ОУ Васил Априлов;4;19.75;4;15.75
ШУМЕН;ШУМЕН;С.ДРУМЕВО;2700160;ОУ Христо Ботев;12;30.92;12;33.08
ШУМЕН;ВЕЛИКИ ПРЕСЛАВ;ГР.ВЕЛИКИ ПРЕСЛАВ;2700180;ОУ Св. св. Кирил и Методий;39;53.19;39;24.53
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700182;СУ Йоан Екз. Български;136;56.66;136;33.71
ШУМЕН;ШУМЕН;С.ЦАРЕВ БРОД;2700189;ОУ Св. Св. Кирил и Методий;12;54.21;13;32.90
ШУМЕН;СМЯДОВО;ГР.СМЯДОВО;2700191;СУ Св. св. Кирил и Методий;23;37.28;23;19.15
ШУМЕН;НИКОЛА КОЗЛЕВО;С.НИКОЛА КОЗЛЕВО;2700192;СУ Цанко Б. Церковски;18;22.14;18;23.10
ШУМЕН;НОВИ ПАЗАР;ГР.НОВИ ПАЗАР;2700194;ОУ Н. Й. Вапцаров;26;19.44;32;16.03
ШУМЕН;ВЕЛИКИ ПРЕСЛАВ;С.ЗЛАТАР;2700196;ОУ Христо Ботев;7;28.21;7;20.29
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700197;СУ Сава Доброплодни;171;63.77;171;39.59
ШУМЕН;КАОЛИНОВО;С.ПРИСТОЕ;2700212;ОУ Христо Смирненски;14;31.79;14;33.11
ШУМЕН;КАОЛИНОВО;ГР.КАОЛИНОВО;2700216;СУ Георги Ст. Раковски;26;30.23;26;20.63
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700221;ППМГ Нанчо Попович;52;81.07;52;75.82
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700231;СУ Васил Левски;51;45.75;51;26.62
ШУМЕН;КАОЛИНОВО;С.КЛИМЕНТ;2700237;ОУ Г. Ст. Раковски;3;18.67;3;9.00
ШУМЕН;КАОЛИНОВО;С.БРАНИЧЕВО;2700238;ОбУ Йордан Йовков;12;19.08;11;16.59
ШУМЕН;КАОЛИНОВО;С.ТОДОР ИКОНОМОВО;2700239;ОбУ Панайот Волов;20;23.13;20;19.84
ШУМЕН;НИКОЛА КОЗЛЕВО;С.ВЪЛНАРИ;2700251;ОУ Христо Ботев;16;19.50;16;24.61
ШУМЕН;ВЪРБИЦА;С.ИВАНОВО;2700253;ОУ Васил Левски;6;34.00;6;13.54
ШУМЕН;ВЕЛИКИ ПРЕСЛАВ;С.ДРАГОЕВО;2700255;ОУ Св. св. Кирил и Методий;10;26.00;10;16.35
ШУМЕН;КАОЛИНОВО;С.ЛЯТНО;2700260;ОУ Н. Й. Вапцаров;19;24.50;19;25.91
ШУМЕН;КАСПИЧАН;С.МАРКОВО;2700263;ОбУ П. П. Славейков;12;20.67;14;20.00
ШУМЕН;НИКОЛА КОЗЛЕВО;С.ЦЪРКВИЦА;2700266;ОУ Христо Ботев;13;13.62;13;15.46
ШУМЕН;ШУМЕН;ГР.ШУМЕН;2700269;VI ОУ Еньо Марковски;18;24.89;16;13.06
ШУМЕН;ШУМЕН;С.ИВАНСКИ;2700273;ОбУ Христо Ботев;12;19.00;13;14.69
ШУМЕН;ВЕНЕЦ;С.ЯСЕНКОВО;2700283;ОУ Хр. Смирненски;8;41.13;8;40.25
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811506;ОУ Йордан Йовков;49;24.47;57;21.18
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811507;ОУ Николай Петрини;96;48.10;96;27.93
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811509;ОУ Любен Каравелов;120;59.85;120;33.05
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811510;СУ Св. Кл. Охридски;104;42.00;104;22.12
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811512;ОУ П. Р. Славейков;114;50.95;114;31.41
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811513;ОУ Хр. Смирненски;43;16.28;41;20.98
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811514;ОУ Д-р Петър Берон;69;23.26;67;34.66
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811516;ПМГ Атанас Радев;58;70.66;58;64.47
ЯМБОЛ;ЯМБОЛ;ГР.ЯМБОЛ;2811518;СУ Пиер дьо Кубертен;14;30.07;14;20.64
ЯМБОЛ;БОЛЯРОВО;ГР.БОЛЯРОВО;2821519;СУ Д-р. Петър Берон;12;34.29;12;30.13
ЯМБОЛ;БОЛЯРОВО;С.СТЕФАН КАРАДЖОВО;2821520;ОУ Стефан Караджа;3;29.33;4;12.75
ЯМБОЛ;ЕЛХОВО;ГР.ЕЛХОВО;2831523;ОУ Св. Св. Кирил и Методий;48;41.17;48;39.53
ЯМБОЛ;ЕЛХОВО;ГР.ЕЛХОВО;2831524;ОУ Св. П. Хилендарски;49;43.80;49;35.47
ЯМБОЛ;ЕЛХОВО;С.ГРАНИТОВО;2831527;ОУ Хаджи Димитър;13;38.81;13;35.19
ЯМБОЛ;ЕЛХОВО;С.БОЯНОВО;2831531;ОУ Св. П. Хилендарски;5;24.20;5;15.75
ЯМБОЛ;СТРАЛДЖА;ГР.СТРАЛДЖА;2841532;СУ П. К. Яворов;39;42.55;39;39.32
ЯМБОЛ;СТРАЛДЖА;ГР.СТРАЛДЖА;2841534;ОУ Св. Св. Кирил и Методий;34;24.38;36;36.47
ЯМБОЛ;СТРАЛДЖА;С.ЗИМНИЦА;2841535;ОУ Св. Св. Кирил и Методий;8;24.88;5;23.20
ЯМБОЛ;СТРАЛДЖА;С.ВОЙНИКА;2841536;ОУ Христо Ботев;7;37.93;7;29.43
ЯМБОЛ;ТУНДЖА;С.РОЗА;2851546;ОУ Св. П. Хилендарски;8;21.50;9;24.22
ЯМБОЛ;ТУНДЖА;С.БОТЕВО;2851547;ОУ Христо Ботев;4;39.25;4;21.00
ЯМБОЛ;ТУНДЖА;С.БОЯДЖИК;2851548;ОУ Св. Св. Кирил и Методий;10;19.85;10;10.93
ЯМБОЛ;ТУНДЖА;С.КУКОРЕВО;2851549;ОУ Христо Ботев;10;23.75;10;26.30
ЯМБОЛ;ТУНДЖА;С.ДРАЖЕВО;2851556;ОУ Св. Св. Кирил и Методий;7;14.71;7;18.43
ЯМБОЛ;ТУНДЖА;С.ВЕСЕЛИНОВО;2851558;ОУ Св. Св. Кирил и Методий;25;29.86;27;22.70
ЯМБОЛ;ТУНДЖА;С.СКАЛИЦА;2851559;СУ Св. П. Хилендарски;16;27.72;16;13.56
ЯМБОЛ;ТУНДЖА;С.ТЕНЕВО;2851560;ОУ Васил Левски;11;22.09;11;31.36
В ЧУЖБИНА;В ЧУЖБИНА;БРАТИСЛАВА;2900001;БСУ Братислава;8;32.63;8;21.56
В ЧУЖБИНА;В ЧУЖБИНА;ПРАГА;2900102;БСУ Д-р П.Берон Прага;11;51.91;11;26.68
СОФИЯ-ГРАД;СТОЛИЧНА;ГР.СОФИЯ;2902101;НМУ;57;63.45;57;37.35
ПЛОВДИВ;ПЛОВДИВ;ГР.ПЛОВДИВ;2902102;НУМТИ Добрин Петков;33;67.44;32;38.55
БУРГАС;БУРГАС;ГР.БУРГАС;2902103;НУМСИ;35;67.90;35;39.99
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;2902104;НУМСИ Христина Морфова;33;54.03;33;29.40
РУСЕ;РУСЕ;ГР.РУСЕ;2902105;НУИ ПРОФ.В.СТОЯНОВ -РУСЕ;46;58.68;46;27.90
ВАРНА;ВАРНА;ГР.ВАРНА;2902106;НУИ Д.Христов;66;62.80;66;44.55
