"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","1 690 645","СРЕДНО УЧИЛИЩЕ ""ЧЕРНОРИЗЕЦ ХРАБЪР""","36","4,23","0","0,00","0","0,00","0","0,00","14","4,33","0","0,00","7","4,63","2","4,71","13","4,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","4,61","72","4,42"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","1 690 910","Частна професионална гимназия  по икономика и управление","7","3,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","4,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","4,49","10","3,93"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","1 690 904","Частна профилирана гимназия ""Класик""","17","4,25","0","0,00","1","2,86","0","0,00","1","4,70","0","0,00","0","0,00","0","0,00","17","4,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","4,41","36","4,34"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","1 690 909","Частна езикова гимназия  ""Стоян Сариев""","11","4,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,92","22","4,66"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","1 690 901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","11","4,52","0","0,00","0","0,00","2","2,82","0","0,00","0","0,00","1","5,57","0","0,00","8","4,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,51","22","4,51"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","1 602 315","Професионална гимназия  по селско стопанство ""Васил Левски""","56","3,43","0","0,00","0","0,00","0","0,00","2","2,51","0","0,00","0","0,00","7","2,99","1","4,18","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,01","66","3,37"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","1 602 314","Средно училище  ""Проф. д-р Асен Златаров""","21","4,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","4,46","13","5,14","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","4,88","42","4,82"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","1 602 511","Професионална гимназия  ""Петър Парчевич""","57","3,20","0","0,00","0","0,00","0","0,00","2","3,02","0","0,00","9","4,12","12","3,19","4","4,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","3,69","84","3,36"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","1 602 510","Професионална гимназия по селско стопанство","20","3,06","0","0,00","0","0,00","0","0,00","10","2,89","0","0,00","0","0,00","8","3,27","1","3,03","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,06","39","3,06"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","1 602 810","Професионална селскостопанска гимназия","20","3,23","0","0,00","0","0,00","0","0,00","2","3,04","0","0,00","0","0,00","1","2,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,91","23","3,19"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","1 601 363","Професионална гимназия  ""Генерал Владимир Заимов""","125","3,95","2","2,88","0","0,00","0","0,00","14","3,91","0","0,00","12","4,26","11","4,22","26","4,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","65","4,38","190","4,10"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","1 601 303","Средно училище  ""Иван Вазов""","1","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,28"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","1 602 907","Средно училище Отец Паисий","12","3,38","0","0,00","1","2,00","0","0,00","4","3,02","0","0,00","2","3,72","3","3,91","2","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,27","24","3,33"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","1 603 301","Средно училище ""Христо Ботев""","14","3,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","2,93","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","2,93","27","2,96"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","1 603 708","Средно училище ""Христо Смирненски""","40","3,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","40","3,68"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","1 701 102","Професионална гимназия по земеделие  ""Климент Тимирязев""","9","3,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,04"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","1 701 101","Средно училище  ""Свети Свети Кирил и Методий""","18","3,44","0","0,00","0","0,00","0","0,00","4","3,74","1","5,53","0","0,00","10","3,34","2","4,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,65","35","3,54"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","1 701 405","Професионална гимназия по селско стопанство ""Хан Аспарух""","74","3,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,35","75","3,57"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","1 701 401","Профилирана гимназия ""ВАСИЛ ЛЕВСКИ""","49","3,63","0","0,00","0","0,00","2","3,62","1","4,53","0","0,00","4","4,18","29","3,56","6","4,71","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","42","3,81","91","3,71"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","1 701 602","Професионална гимназия","27","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,51","31","3,33"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","1 701 601","Средно училище  ""Христо Ботев""","44","4,42","0","0,00","18","4,17","0","0,00","0","0,00","0","0,00","1","5,38","14","4,17","11","5,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","4,61","88","4,52"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","1 701 702","ПГВМЗ ""Ал. Стамболийски""","35","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","32","3,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","32","3,70","67","3,59"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 601","Професионална гимназия по  икономика ""Робер Шуман""","86","3,71","0","0,00","2","4,46","0","0,00","0","0,00","0","0,00","1","5,38","62","3,82","9","4,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","74","3,93","160","3,81"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 602","Национална професионална техническа гимназия  ""Шандор Петьофи""","104","3,67","0","0,00","3","3,85","4","3,83","9","3,50","0","0,00","0","0,00","13","3,68","18","4,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","47","4,09","151","3,80"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 603","Професионална гимназия  по химични технологии и биотехнологии ""Мария Кюри""","24","3,46","0","0,00","0","0,00","0","0,00","0","0,00","1","5,61","0","0,00","1","5,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","5,43","26","3,61"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 607","Професионална гимназия по транспорт и строителство ""Христо Смирненски""","13","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,28"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 629","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","22","3,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,27"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 604","Професионална гимназия по селско стопанство и хранително-вкусови технологии ""Ангел Кънчев""","19","2,93","0","0,00","0","0,00","0","0,00","1","3,08","0","0,00","0","0,00","2","2,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,96","22","2,93"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 608","Профилирана гимназия с преподаване на чужди езици ""Екзарх Йосиф""","108","4,75","7","4,34","3","4,05","2","3,42","2","4,27","0","0,00","8","4,90","24","5,04","58","5,40","3","3,84","0","0,00","1","3,53","0","0,00","0","0,00","108","5,06","216","4,90"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 609","Профилирана природоматематическа  гимназия ""Академик Никола Обрешков""","101","5,15","17","4,86","1","5,26","1","5,24","2","5,67","1","6,00","11","4,61","27","5,19","41","5,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","101","5,14","202","5,14"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 640","Спортно училище - Разград","21","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,30"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","1 702 901","Средно училище ""Свети Свети Кирил и Методий""","29","3,69","0","0,00","0","0,00","0","0,00","1","4,53","0","0,00","0","0,00","28","4,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","29","4,25","58","3,97"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","1 703 601","Средно училище ""Христо Ботев""","12","3,84","0","0,00","0","0,00","0","0,00","8","3,98","0","0,00","0","0,00","4","4,73","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","4,23","24","4,03"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 005","Професионална гимназия","28","3,13","0","0,00","0","0,00","0","0,00","4","2,73","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","2,73","32","3,08"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 004","Средно училище ""Панайот Волов""","26","4,09","0","0,00","0","0,00","0","0,00","6","4,11","0","0,00","0","0,00","10","4,25","9","4,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","4,41","51","4,25"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","1 803 001","Средно училище  ""Васил Левски"" с професионални паралелки","5","3,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,61","10","3,51"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","1 803 005","Средно училище  ""Христо Ботев""","16","3,53","0","0,00","1","4,87","0","0,00","0","0,00","0","0,00","0","0,00","14","3,79","1","5,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","3,95","32","3,74"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 008","Професионална гимназия по селско стопанство  ""К. А. Тимирязев""","19","3,32","0","0,00","0","0,00","0","0,00","13","3,08","0","0,00","1","3,61","3","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,14","36","3,24"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 007","Средно училище ""Св. св. Кирил и Методий""","17","3,89","0","0,00","3","4,28","0","0,00","14","3,59","0","0,00","0","0,00","0","0,00","1","5,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","3,82","35","3,85"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 210","Духовно училище","3","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,11","6","3,18"
"РУСЕ","РУСЕ","ГР.РУСЕ","2 902 105","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА  ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","55","4,30","0","0,00","0","0,00","0","0,00","2","3,61","0","0,00","3","4,64","18","4,07","17","4,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","40","4,39","95","4,34"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 301","Професионална гимназия по електротехника и електроника  ""Апостол Арнаудов""","68","3,73","0","0,00","0","0,00","0","0,00","9","3,36","0","0,00","0","0,00","26","3,80","29","4,89","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","64","4,23","132","3,97"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 306","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","44","3,20","0","0,00","0","0,00","0","0,00","3","2,56","0","0,00","0","0,00","7","2,93","4","3,60","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,04","58","3,16"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 307","Професионална гимназия по облекло ""Недка Иван Лазарова""","50","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","50","3,34"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 309","Професионална гимназия по туризъм ""Иван П. Павлов""","118","3,72","0","0,00","1","3,24","0","0,00","22","3,60","0","0,00","2","4,31","44","3,68","28","4,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","97","3,82","215","3,76"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 310","Професионална гимназия  по икономика и управление Елиас Канети""","124","4,75","5","3,99","4","4,72","0","0,00","4","3,72","0","0,00","22","4,71","8","4,93","40","5,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","83","4,91","207","4,82"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 311","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО  РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","45","3,32","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,33","14","3,31","7","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","3,49","80","3,39"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 312","Професионална гимназия по  транспорт","28","3,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,56","2","3,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","4,04","31","3,50"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 313","Професионална гимназия по строителство  архитектура и геодезия ""Пеньо Пенев""","50","3,90","0","0,00","1","3,48","0","0,00","3","3,15","0","0,00","0","0,00","7","3,46","6","4,65","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,83","67","3,88"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 315","Професионална гимназия  по промишлени технологии  ""Атанас Цонев Буров""","33","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,63","34","3,41"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 401","Спортно училище ""Майор Атанас Узунов""","17","3,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,41","11","3,37","2","5,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,71","31","3,44"
